#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	ref	name
Ifnb1	Il13	10090.ENSMUSP00000056720	10090.ENSMUSP00000020650	0	0	0	0	0	0	0	0.647	0.647	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Ifnb1	Tnf	10090.ENSMUSP00000056720	10090.ENSMUSP00000025263	0	0	0	0	0.301	0	0	0.863	0.900	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Ifnb1	Ifng	10090.ENSMUSP00000056720	10090.ENSMUSP00000063800	0	0	0	0	0.126	0	0	0.884	0.894	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Ifng	Tgfb1	10090.ENSMUSP00000063800	10090.ENSMUSP00000002678	0	0	0	0	0.054	0	0	0.845	0.848	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Ifng	Il13	10090.ENSMUSP00000063800	10090.ENSMUSP00000020650	0	0	0	0	0.093	0	0	0.929	0.933	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Ifng	Tnf	10090.ENSMUSP00000063800	10090.ENSMUSP00000025263	0	0	0	0	0.181	0	0	0.965	0.970	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Il13	Tgfb1	10090.ENSMUSP00000020650	10090.ENSMUSP00000002678	0	0	0	0	0.050	0	0	0.755	0.758	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Il13	Tnf	10090.ENSMUSP00000020650	10090.ENSMUSP00000025263	0	0	0	0	0.073	0	0	0.893	0.897	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Pth	Tgfb1	10090.ENSMUSP00000078723	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.620	0.620	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Pth	Tnf	10090.ENSMUSP00000078723	10090.ENSMUSP00000025263	0	0	0	0	0.043	0	0	0.610	0.610	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Tgfb1	Tnf	10090.ENSMUSP00000002678	10090.ENSMUSP00000025263	0	0	0	0	0.140	0	0	0.893	0.904	PMID:23776780	Vitamin D And Multiple Sclerosis Potential Pathophysiological Role And Clinical Implications
Aqp4	Gad2	10090.ENSMUSP00000078088	10090.ENSMUSP00000028123	0	0	0	0	0.092	0	0	0.465	0.494	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Aqp4	Mbp	10090.ENSMUSP00000078088	10090.ENSMUSP00000046185	0	0	0	0	0.137	0	0	0.810	0.829	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Aqp4	Bdnf	10090.ENSMUSP00000078088	10090.ENSMUSP00000057989	0	0	0	0	0.047	0	0	0.530	0.533	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Aqp4	Gad1	10090.ENSMUSP00000078088	10090.ENSMUSP00000092539	0	0	0	0	0.120	0	0	0.444	0.490	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Il4	10090.ENSMUSP00000108371	10090.ENSMUSP00000000889	0	0	0	0	0.052	0	0	0.646	0.650	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Mapk14	10090.ENSMUSP00000108371	10090.ENSMUSP00000004990	0	0	0	0	0.052	0.066	0	0.775	0.784	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Hmox1	10090.ENSMUSP00000108371	10090.ENSMUSP00000005548	0	0	0	0	0	0	0	0.841	0.841	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Cd40	10090.ENSMUSP00000108371	10090.ENSMUSP00000017799	0	0	0	0	0	0	0	0.615	0.615	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Mpo	10090.ENSMUSP00000108371	10090.ENSMUSP00000020779	0	0	0	0	0	0	0	0.574	0.574	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Gdnf	10090.ENSMUSP00000108371	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.503	0.503	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Nr4a2	10090.ENSMUSP00000108371	10090.ENSMUSP00000028166	0	0	0	0	0.061	0.223	0	0.587	0.673	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Il2	10090.ENSMUSP00000108371	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.701	0.701	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Ifnb1	10090.ENSMUSP00000108371	10090.ENSMUSP00000056720	0	0	0	0	0.052	0	0	0.490	0.495	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Bdnf	10090.ENSMUSP00000108371	10090.ENSMUSP00000057989	0	0	0	0	0	0	0	0.823	0.823	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Nfe2l2	10090.ENSMUSP00000108371	10090.ENSMUSP00000099733	0	0	0	0	0.046	0	0	0.716	0.717	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Gap43	10090.ENSMUSP00000108371	10090.ENSMUSP00000099881	0	0	0	0	0	0	0	0.411	0.411	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Ngf	10090.ENSMUSP00000108371	10090.ENSMUSP00000102538	0	0	0	0	0	0	0	0.659	0.659	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Cdkn1c	10090.ENSMUSP00000108371	10090.ENSMUSP00000128828	0	0	0	0	0.087	0	0	0.416	0.444	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Cd80	10090.ENSMUSP00000108371	10090.ENSMUSP00000156031	0	0	0	0	0	0.140	0	0.478	0.532	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bcl2	Keap1	10090.ENSMUSP00000108371	10090.ENSMUSP00000131029	0	0	0	0	0.042	0.093	0	0.805	0.816	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Il4	10090.ENSMUSP00000057989	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.606	0.606	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Mapk14	10090.ENSMUSP00000057989	10090.ENSMUSP00000004990	0	0	0	0	0	0	0	0.555	0.555	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Hmox1	10090.ENSMUSP00000057989	10090.ENSMUSP00000005548	0	0	0	0	0	0	0	0.639	0.639	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Cd40	10090.ENSMUSP00000057989	10090.ENSMUSP00000017799	0	0	0	0	0	0	0	0.420	0.420	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Mpo	10090.ENSMUSP00000057989	10090.ENSMUSP00000020779	0	0	0	0	0	0	0	0.455	0.455	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Gdnf	10090.ENSMUSP00000057989	10090.ENSMUSP00000022744	0	0	0	0	0.047	0	0	0.949	0.949	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Gad2	10090.ENSMUSP00000057989	10090.ENSMUSP00000028123	0	0	0	0	0.064	0	0	0.749	0.755	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Nr4a2	10090.ENSMUSP00000057989	10090.ENSMUSP00000028166	0	0	0	0	0.065	0	0	0.607	0.617	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Il2	10090.ENSMUSP00000057989	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.475	0.475	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Mbp	10090.ENSMUSP00000057989	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.688	0.688	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Ntf5	10090.ENSMUSP00000057989	10090.ENSMUSP00000057916	0	0	0	0.903	0.046	0.827	0.800	0.423	0.978	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Nfe2l2	10090.ENSMUSP00000057989	10090.ENSMUSP00000099733	0	0	0	0	0	0	0	0.549	0.549	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Gad1	10090.ENSMUSP00000057989	10090.ENSMUSP00000092539	0	0	0	0	0.085	0	0	0.698	0.712	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Map2	10090.ENSMUSP00000057989	10090.ENSMUSP00000109646	0	0	0	0	0.063	0	0	0.733	0.739	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Gap43	10090.ENSMUSP00000057989	10090.ENSMUSP00000099881	0	0	0	0	0.067	0	0	0.731	0.739	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Syn1	10090.ENSMUSP00000057989	10090.ENSMUSP00000080568	0	0	0	0	0.065	0	0	0.756	0.762	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Cntf	10090.ENSMUSP00000057989	10090.ENSMUSP00000108555	0	0	0	0	0.041	0	0	0.912	0.912	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Ntf3	10090.ENSMUSP00000057989	10090.ENSMUSP00000107863	0	0	0.098	0.864	0.047	0.560	0.400	0.724	0.926	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Bdnf	Ngf	10090.ENSMUSP00000057989	10090.ENSMUSP00000102538	0	0	0	0.812	0.080	0.560	0.400	0.738	0.927	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Il4	10090.ENSMUSP00000017799	10090.ENSMUSP00000000889	0	0	0	0	0.056	0	0	0.903	0.904	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Mapk14	10090.ENSMUSP00000017799	10090.ENSMUSP00000004990	0	0	0	0	0	0	0	0.695	0.695	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Ngf	10090.ENSMUSP00000017799	10090.ENSMUSP00000102538	0	0	0	0	0	0	0	0.554	0.554	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Cd46	10090.ENSMUSP00000017799	10090.ENSMUSP00000123931	0	0	0	0	0	0	0	0.561	0.561	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Ifnb1	10090.ENSMUSP00000017799	10090.ENSMUSP00000056720	0	0	0	0	0.087	0	0	0.653	0.669	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Il2	10090.ENSMUSP00000017799	10090.ENSMUSP00000029275	0	0	0	0	0.059	0	0	0.864	0.867	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd40	Cd80	10090.ENSMUSP00000017799	10090.ENSMUSP00000156031	0	0	0	0	0.145	0.095	0	0.998	0.998	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd46	Il2	10090.ENSMUSP00000123931	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.442	0.442	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd46	Ifnb1	10090.ENSMUSP00000123931	10090.ENSMUSP00000056720	0	0	0	0	0.082	0	0	0.374	0.400	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd46	Cd80	10090.ENSMUSP00000123931	10090.ENSMUSP00000156031	0	0	0	0	0.082	0	0	0.620	0.636	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd80	Il4	10090.ENSMUSP00000156031	10090.ENSMUSP00000000889	0	0	0	0	0.050	0	0	0.857	0.858	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd80	Mapk14	10090.ENSMUSP00000156031	10090.ENSMUSP00000004990	0	0	0	0	0.085	0	0	0.453	0.478	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd80	Hmox1	10090.ENSMUSP00000156031	10090.ENSMUSP00000005548	0	0	0	0	0.061	0	0	0.395	0.407	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd80	Il2	10090.ENSMUSP00000156031	10090.ENSMUSP00000029275	0	0	0	0	0.058	0.112	0	0.855	0.868	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cd80	Ifnb1	10090.ENSMUSP00000156031	10090.ENSMUSP00000056720	0	0	0	0	0.061	0.079	0	0.663	0.683	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cdkn1c	Nr4a2	10090.ENSMUSP00000128828	10090.ENSMUSP00000028166	0	0	0	0	0	0.292	0	0.528	0.651	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Gdnf	10090.ENSMUSP00000108555	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.921	0.921	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Mbp	10090.ENSMUSP00000108555	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.610	0.610	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Ntf5	10090.ENSMUSP00000108555	10090.ENSMUSP00000057916	0	0	0	0	0	0	0	0.710	0.710	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Gap43	10090.ENSMUSP00000108555	10090.ENSMUSP00000099881	0	0	0	0	0	0	0	0.603	0.603	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Ngf	10090.ENSMUSP00000108555	10090.ENSMUSP00000102538	0	0	0	0	0	0	0	0.828	0.828	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Ntf3	10090.ENSMUSP00000108555	10090.ENSMUSP00000107863	0	0	0	0	0	0	0	0.822	0.822	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Cntf	Map2	10090.ENSMUSP00000108555	10090.ENSMUSP00000109646	0	0	0	0	0	0	0	0.413	0.413	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Gdnf	10090.ENSMUSP00000092539	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.405	0.405	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Gad2	10090.ENSMUSP00000092539	10090.ENSMUSP00000028123	0	0	0.056	0.968	0.302	0.335	0.900	0.309	0.964	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Nr4a2	10090.ENSMUSP00000092539	10090.ENSMUSP00000028166	0	0	0	0	0	0	0	0.410	0.410	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Mbp	10090.ENSMUSP00000092539	10090.ENSMUSP00000046185	0	0	0	0	0.136	0	0	0.375	0.436	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Syn1	10090.ENSMUSP00000092539	10090.ENSMUSP00000080568	0	0	0	0	0.179	0	0	0.631	0.685	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Gap43	10090.ENSMUSP00000092539	10090.ENSMUSP00000099881	0	0	0	0	0.181	0	0	0.390	0.479	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad1	Map2	10090.ENSMUSP00000092539	10090.ENSMUSP00000109646	0	0	0	0	0.189	0	0	0.496	0.574	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad2	Mbp	10090.ENSMUSP00000028123	10090.ENSMUSP00000046185	0	0	0	0	0.065	0	0	0.393	0.408	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad2	Map2	10090.ENSMUSP00000028123	10090.ENSMUSP00000109646	0	0	0	0	0.178	0	0	0.424	0.507	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gad2	Syn1	10090.ENSMUSP00000028123	10090.ENSMUSP00000080568	0	0	0	0	0.146	0	0	0.602	0.646	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Gdnf	10090.ENSMUSP00000099881	10090.ENSMUSP00000022744	0	0	0	0	0.051	0	0	0.564	0.568	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Mbp	10090.ENSMUSP00000099881	10090.ENSMUSP00000046185	0	0	0	0	0.097	0	0	0.707	0.724	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Ntf5	10090.ENSMUSP00000099881	10090.ENSMUSP00000057916	0	0	0	0	0	0	0	0.409	0.409	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Syn1	10090.ENSMUSP00000099881	10090.ENSMUSP00000080568	0	0	0	0	0.180	0	0	0.875	0.893	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Ntf3	10090.ENSMUSP00000099881	10090.ENSMUSP00000107863	0	0	0	0	0.060	0	0	0.545	0.554	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Map2	10090.ENSMUSP00000099881	10090.ENSMUSP00000109646	0	0	0	0	0.189	0.082	0	0.769	0.813	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gap43	Ngf	10090.ENSMUSP00000099881	10090.ENSMUSP00000102538	0	0	0	0	0	0	0	0.866	0.866	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Mbp	10090.ENSMUSP00000022744	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.511	0.511	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Syn1	10090.ENSMUSP00000022744	10090.ENSMUSP00000080568	0	0	0	0	0	0	0	0.529	0.529	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Map2	10090.ENSMUSP00000022744	10090.ENSMUSP00000109646	0	0	0	0	0	0	0	0.532	0.532	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Nr4a2	10090.ENSMUSP00000022744	10090.ENSMUSP00000028166	0	0	0	0	0	0	0	0.613	0.613	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Ntf5	10090.ENSMUSP00000022744	10090.ENSMUSP00000057916	0	0	0	0	0.047	0	0	0.790	0.792	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Ntf3	10090.ENSMUSP00000022744	10090.ENSMUSP00000107863	0	0	0	0	0	0	0	0.859	0.859	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Gdnf	Ngf	10090.ENSMUSP00000022744	10090.ENSMUSP00000102538	0	0	0	0	0.094	0	0	0.889	0.895	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Il4	10090.ENSMUSP00000005548	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.560	0.560	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Mapk14	10090.ENSMUSP00000005548	10090.ENSMUSP00000004990	0	0	0	0	0	0	0	0.723	0.723	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Ifnb1	10090.ENSMUSP00000005548	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.411	0.411	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Ngf	10090.ENSMUSP00000005548	10090.ENSMUSP00000102538	0	0	0	0	0.061	0	0	0.461	0.472	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Il2	10090.ENSMUSP00000005548	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.503	0.503	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Mpo	10090.ENSMUSP00000005548	10090.ENSMUSP00000020779	0	0	0	0	0.049	0	0	0.674	0.677	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Keap1	10090.ENSMUSP00000005548	10090.ENSMUSP00000131029	0	0	0	0	0	0	0	0.907	0.907	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Hmox1	Nfe2l2	10090.ENSMUSP00000005548	10090.ENSMUSP00000099733	0	0	0	0	0.105	0	0	0.922	0.927	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Ifnb1	Il4	10090.ENSMUSP00000056720	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.714	0.714	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Ifnb1	Mapk14	10090.ENSMUSP00000056720	10090.ENSMUSP00000004990	0	0	0	0	0.102	0	0	0.557	0.585	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Ifnb1	Mpo	10090.ENSMUSP00000056720	10090.ENSMUSP00000020779	0	0	0	0	0.054	0	0	0.400	0.408	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Ifnb1	Il2	10090.ENSMUSP00000056720	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.732	0.732	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Ifnb1	Mbp	10090.ENSMUSP00000056720	10090.ENSMUSP00000046185	0	0	0	0	0.093	0	0	0.488	0.515	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Il2	Il4	10090.ENSMUSP00000029275	10090.ENSMUSP00000000889	0	0	0	0	0.303	0	0	0.998	0.998	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Il2	Mapk14	10090.ENSMUSP00000029275	10090.ENSMUSP00000004990	0	0	0	0	0.068	0	0	0.614	0.625	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Il2	Mpo	10090.ENSMUSP00000029275	10090.ENSMUSP00000020779	0	0	0	0	0	0	0	0.528	0.528	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Il2	Ngf	10090.ENSMUSP00000029275	10090.ENSMUSP00000102538	0	0	0	0	0	0	0	0.489	0.489	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Il2	Mbp	10090.ENSMUSP00000029275	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.565	0.565	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
Il4	Mbp	10090.ENSMUSP00000000889	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.575	0.575	PMID:35651353	Vitamin D As A Risk Factor For Multiple Sclerosis Immunoregulatory Or Neuroprotective
